text,next_word
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 116, 2736, 1515, 193]",[2954]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 116, 2736, 1515, 193, 2954]",[631]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 116, 2736, 1515, 193, 2954, 631]",[1832]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825]",[352]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 352]",[499]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 352, 499]",[2338]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 352, 499, 2338]",[1947]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 352, 499, 2338, 1947]",[177]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 352, 499, 2338, 1947, 177]",[1576]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 352, 499, 2338, 1947, 177, 1576]",[940]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 352, 499, 2338, 1947, 177, 1576, 940]",[1479]
"[0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 352, 499, 2338, 1947, 177, 1576, 940, 1479]",[535]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825]",[413]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 413]",[2020]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 413, 2020]",[349]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 413, 2020, 349]",[2596]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 413, 2020, 349, 2596]",[31]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 413, 2020, 349, 2596, 31]",[177]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 413, 2020, 349, 2596, 31, 177]",[458]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 413, 2020, 349, 2596, 31, 177, 458]",[129]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825]",[1840]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 1840]",[2039]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 1840, 2039]",[61]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 1840, 2039, 61]",[1352]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 1840, 2039, 61, 1352]",[2645]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 1840, 2039, 61, 1352, 2645]",[1976]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 1840, 2039, 61, 1352, 2645, 1976]",[399]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 1840, 2039, 61, 1352, 2645, 1976, 399]",[2859]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849]",[1066]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 1066]",[393]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 1066, 393]",[732]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 1066, 393, 732]",[312]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 1066, 393, 732, 312]",[107]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 1066, 393, 732, 312, 107]",[822]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 1066, 393, 732, 312, 107, 822]",[257]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 1066, 393, 732, 312, 107, 822, 257]",[167]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825]",[2850]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 2850]",[2859]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 2850, 2859]",[574]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 2850, 2859, 574]",[1110]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 2850, 2859, 574, 1110]",[1557]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 2850, 2859, 574, 1110, 1557]",[193]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 2850, 2859, 574, 1110, 1557, 193]",[1791]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 2850, 2859, 574, 1110, 1557, 193, 1791]",[2285]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825]",[726]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 726]",[1310]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 726, 1310]",[649]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 726, 1310, 649]",[1762]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 726, 1310, 649, 1762]",[177]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 726, 1310, 649, 1762, 177]",[1576]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825]",[1462]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 1462]",[2397]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 1462, 2397]",[266]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 1462, 2397, 266]",[808]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 1462, 2397, 266, 808]",[2264]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 1462, 2397, 266, 808, 2264]",[2674]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 1462, 2397, 266, 808, 2264, 2674]",[718]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 1462, 2397, 266, 808, 2264, 2674, 718]",[1498]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 1066]",[257]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 1066, 257]",[499]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 1066, 257, 499]",[622]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 1066, 257, 499, 622]",[199]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 1066, 257, 499, 622, 199]",[718]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 1066, 257, 499, 622, 199, 718]",[1947]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 1066, 257, 499, 622, 199, 718, 1947]",[177]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 1066, 257, 499, 622, 199, 718, 1947, 177]",[25]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825]",[427]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 427]",[2736]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 427, 2736]",[2338]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 427, 2736, 2338]",[549]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 427, 2736, 2338, 549]",[940]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 427, 2736, 2338, 549, 940]",[2249]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 427, 2736, 2338, 549, 940, 2249]",[258]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825]",[1384]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 1384]",[2859]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 1384, 2859]",[593]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 1384, 2859, 593]",[1950]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 1384, 2859, 593, 1950]",[1872]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 1384, 2859, 593, 1950, 1872]",[177]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 1384, 2859, 593, 1950, 1872, 177]",[1553]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 1384, 2859, 593, 1950, 1872, 177, 1553]",[193]
"[0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 1384, 2859, 593, 1950, 1872, 177, 1553, 193]",[1044]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 1066]",[698]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 1066, 698]",[1592]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 1066, 698, 1592]",[2075]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 1066, 698, 1592, 2075]",[399]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 1066, 698, 1592, 2075, 399]",[2859]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 1066, 698, 1592, 2075, 399, 2859]",[2598]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 1066, 698, 1592, 2075, 399, 2859, 2598]",[758]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 1066, 698, 1592, 2075, 399, 2859, 2598, 758]",[541]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825]",[2852]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 2852]",[1367]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 2852, 1367]",[1909]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 2852, 1367, 1909]",[2954]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 2852, 1367, 1909, 2954]",[2026]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 2852, 1367, 1909, 2954, 2026]",[178]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 2852, 1367, 1909, 2954, 2026, 178]",[1017]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 1066]",[757]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 1066, 757]",[3005]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 1066, 757, 3005]",[2231]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 1066, 757, 3005, 2231]",[177]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 1066, 757, 3005, 2231, 177]",[709]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 1066, 757, 3005, 2231, 177, 709]",[1508]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 1066, 757, 3005, 2231, 177, 709, 1508]",[825]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 1066, 757, 3005, 2231, 177, 709, 1508, 825]",[2321]
"[0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 1066, 757, 3005, 2231, 177, 709, 1508, 825, 2321]",[315]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825]",[1882]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 1882]",[2397]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 1882, 2397]",[1378]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 1882, 2397, 1378]",[1566]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 1882, 2397, 1378, 1566]",[2026]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 1882, 2397, 1378, 1566, 2026]",[399]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 1882, 2397, 1378, 1566, 2026, 399]",[171]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 1882, 2397, 1378, 1566, 2026, 399, 171]",[984]
"[0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 1882, 2397, 1378, 1566, 2026, 399, 171, 984]",[2486]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 1066]",[973]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 1066, 973]",[1310]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 1066, 973, 1310]",[1002]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 1066, 973, 1310, 1002]",[399]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 1066, 973, 1310, 1002, 399]",[2859]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 1066, 973, 1310, 1002, 399, 2859]",[1759]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 1066, 973, 1310, 1002, 399, 2859, 1759]",[1791]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 1066, 973, 1310, 1002, 399, 2859, 1759, 1791]",[2540]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 1462]",[732]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 1462, 732]",[312]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 1462, 732, 312]",[1784]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 1462, 732, 312, 1784]",[2674]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 1462, 732, 312, 1784, 2674]",[718]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 1462, 732, 312, 1784, 2674, 718]",[323]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 1066, 393]",[499]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 1066, 393, 499]",[61]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 1066, 393, 499, 61]",[1272]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 1066, 393, 499, 61, 1272]",[64]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 1066, 393, 499, 61, 1272, 64]",[1976]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 1066, 393, 499, 61, 1272, 64, 1976]",[399]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 1066, 393, 499, 61, 1272, 64, 1976, 399]",[2859]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825]",[2841]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 2841]",[2859]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 2841, 2859]",[574]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 2841, 2859, 574]",[2811]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 2841, 2859, 574, 2811]",[542]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 2841, 2859, 574, 2811, 542]",[718]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 2841, 2859, 574, 2811, 542, 718]",[712]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 2841, 2859, 574, 2811, 542, 718, 712]",[177]
"[0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 2841, 2859, 574, 2811, 542, 718, 712, 177]",[99]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825]",[466]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 466]",[2736]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 466, 2736]",[2343]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 466, 2736, 2343]",[58]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 466, 2736, 2343, 58]",[2486]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 466, 2736, 2343, 58, 2486]",[177]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 466, 2736, 2343, 58, 2486, 177]",[1787]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825]",[1222]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 1222]",[1310]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 1222, 1310]",[417]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 1222, 1310, 417]",[1994]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 1222, 1310, 417, 1994]",[2273]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 1222, 1310, 417, 1994, 2273]",[1916]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 1222, 1310, 417, 1994, 2273, 1916]",[718]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 1222, 1310, 417, 1994, 2273, 1916, 718]",[178]
"[0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 1222, 1310, 417, 1994, 2273, 1916, 718, 178]",[515]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 1066]",[1642]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 1066, 1642]",[2818]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 1066, 1642, 2818]",[1848]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 1066, 1642, 2818, 1848]",[2778]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 1066, 1642, 2818, 1848, 2778]",[2996]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 1066, 1642, 2818, 1848, 2778, 2996]",[1557]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825]",[2790]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 2790]",[2397]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 2790, 2397]",[107]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 2790, 2397, 107]",[2425]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 2790, 2397, 107, 2425]",[177]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 2790, 2397, 107, 2425, 177]",[2221]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 2790, 2397, 107, 2425, 177, 2221]",[1792]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 352]",[2859]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 352, 2859]",[593]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 352, 2859, 593]",[1909]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 352, 2859, 593, 1909]",[1612]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 352, 2859, 593, 1909, 1612]",[50]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 352, 2859, 593, 1909, 1612, 50]",[3005]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 352, 2859, 593, 1909, 1612, 50, 3005]",[2508]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 1066, 393]",[2426]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 1066, 393, 2426]",[556]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 1066, 393, 2426, 556]",[2778]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 1066, 393, 2426, 556, 2778]",[1809]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825]",[1867]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 1867]",[2349]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 1867, 2349]",[2192]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 1867, 2349, 2192]",[50]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 1867, 2349, 2192, 50]",[3005]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 1867, 2349, 2192, 50, 3005]",[2736]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 1867, 2349, 2192, 50, 3005, 2736]",[1984]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825]",[1228]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 1228]",[430]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 1228, 430]",[3017]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 1228, 430, 3017]",[2541]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 1228, 430, 3017, 2541]",[2162]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 1228, 430, 3017, 2541, 2162]",[2867]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 1228, 430, 3017, 2541, 2162, 2867]",[2859]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 1228, 430, 3017, 2541, 2162, 2867, 2859]",[1505]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 413, 2020]",[1777]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 413, 2020, 1777]",[2866]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 413, 2020, 1777, 2866]",[399]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 413, 2020, 1777, 2866, 399]",[562]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 413, 2020, 1777, 2866, 399, 562]",[193]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 413, 2020, 1777, 2866, 399, 562, 193]",[2707]
"[0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 413, 2020, 1777, 2866, 399, 562, 193, 2707]",[541]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825]",[303]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 849, 825, 303]",[2736]
